participant_id,label,segment_id,slide_id,question_id,problem_id,segment_text,segment_text_with_context,n_rows_in_segment
PK_DE_10,DE,PK_DE_10_SEG_019,__S10__,__Q12__,,"W takim razie momencik, jeżeli mogę prosić, bo te dane są malutkie tutaj. Obserwacja zero. Teraz tak, i tu została zmodyfikowana wysokość trzonu. Tak, widzę, że tylko to zostało zmodyfikowane. I to dosyć mocno, bo jakoś w centymetrach 23 cm. No to dużo, dużo. Z niejadalnego na jadalny. Wydaje mi się to takie dosyć abstrakcyjne. No bo nie wiem, jak to ma się do rzeczywistości, że nagle mamy dane konkretnego, konkretnego owocnika, który występuje praktycznie w przyrodzie, nagle sobie, zmieniamy mu wysokość trzonu, chyba że ja źle analizuję te dane, może po prostu czegoś nie rozumiem, na jakiś bardzo wysoki trzon i rozumiem, że on się tutaj miał... był zwizualizowany…. ta wartość oryginalna jako niejadalny, trujący. Został dobrze przypisany na podstawie tych danych przez model. Potem mu zmieniono wysokość trzonu. Czy w ogóle obserwacja zero i obserwacja jeden są takie same, tak? Trzema dziesiątymi w zmodyfikowanej wartości, tak? No to znaczy, że po prostu jest gdzieś jakiś warunek brzegowy, tak, że taka konkretna wysokość trzonu będzie tą granicą, że tam poniżej będziemy go określać... znaczy nie my, tylko AI, tak, bo zakwalifikuje go do jednej grupy, a powyżej do drugiej. Natomiast w przyrodzie, no, nie ma takich rzeczy. Ja rozumiem, że to może pomóc w pewnym sensie coś tam sobie, no, wnioskować z tych danych. No natomiast nie uznałabym tego na pewno nigdy za za taki pewnik taki, że idę do lasu i mierzę i patrzę, jaką to ma wysokość i na tej podstawie sobie coś wnioskuję. No to może być fajne do tworzenia jakichś modeli czy właśnie analizowania danych… yy… czy potencjalnych… potencjalnego zastosowania grzyba, tak, jak najbardziej. Natomiast istnienie jakiejś takiej konkretnej granicy, no, to takie typowo takie zerojedynkowe podejście, nie, w przyrodzie czegoś takiego nie ma.","[SLIDE=__S10__] [QUESTION=__Q12__] [PROBLEM=None] W takim razie momencik, jeżeli mogę prosić, bo te dane są malutkie tutaj. Obserwacja zero. Teraz tak, i tu została zmodyfikowana wysokość trzonu. Tak, widzę, że tylko to zostało zmodyfikowane. I to dosyć mocno, bo jakoś w centymetrach 23 cm. No to dużo, dużo. Z niejadalnego na jadalny. Wydaje mi się to takie dosyć abstrakcyjne. No bo nie wiem, jak to ma się do rzeczywistości, że nagle mamy dane konkretnego, konkretnego owocnika, który występuje praktycznie w przyrodzie, nagle sobie, zmieniamy mu wysokość trzonu, chyba że ja źle analizuję te dane, może po prostu czegoś nie rozumiem, na jakiś bardzo wysoki trzon i rozumiem, że on się tutaj miał... był zwizualizowany…. ta wartość oryginalna jako niejadalny, trujący. Został dobrze przypisany na podstawie tych danych przez model. Potem mu zmieniono wysokość trzonu. Czy w ogóle obserwacja zero i obserwacja jeden są takie same, tak? Trzema dziesiątymi w zmodyfikowanej wartości, tak? No to znaczy, że po prostu jest gdzieś jakiś warunek brzegowy, tak, że taka konkretna wysokość trzonu będzie tą granicą, że tam poniżej będziemy go określać... znaczy nie my, tylko AI, tak, bo zakwalifikuje go do jednej grupy, a powyżej do drugiej. Natomiast w przyrodzie, no, nie ma takich rzeczy. Ja rozumiem, że to może pomóc w pewnym sensie coś tam sobie, no, wnioskować z tych danych. No natomiast nie uznałabym tego na pewno nigdy za za taki pewnik taki, że idę do lasu i mierzę i patrzę, jaką to ma wysokość i na tej podstawie sobie coś wnioskuję. No to może być fajne do tworzenia jakichś modeli czy właśnie analizowania danych… yy… czy potencjalnych… potencjalnego zastosowania grzyba, tak, jak najbardziej. Natomiast istnienie jakiejś takiej konkretnej granicy, no, to takie typowo takie zerojedynkowe podejście, nie, w przyrodzie czegoś takiego nie ma.",5
PK_DE_10,DE,PK_DE_10_SEG_020,__S10__,__Q13__,,"Tak patrzę, który to jest slajd 10? Zmień. No nie wiem, wydaje mi się, że powiedziałam tutaj właśnie to, czy patrząc na wizualizację, jestem w stanie stwierdzić, jakie zmiany w cechach mają największy wpływ, no to widzę, że tutaj była zmiana tej właśnie wysokości. Czy ona ma największy wpływ? No nie wiem, bo tylko ta została tutaj zmodyfikowana. Nie wiem, jak to by wyglądało, gdybyśmy inne modyfikowali. Tak jak myślę, że tak.","[SLIDE=__S10__] [QUESTION=__Q13__] [PROBLEM=None] Tak patrzę, który to jest slajd 10? Zmień. No nie wiem, wydaje mi się, że powiedziałam tutaj właśnie to, czy patrząc na wizualizację, jestem w stanie stwierdzić, jakie zmiany w cechach mają największy wpływ, no to widzę, że tutaj była zmiana tej właśnie wysokości. Czy ona ma największy wpływ? No nie wiem, bo tylko ta została tutaj zmodyfikowana. Nie wiem, jak to by wyglądało, gdybyśmy inne modyfikowali. Tak jak myślę, że tak.",3
PK_DE_10,DE,PK_DE_10_SEG_021,__S11__,__Q13__,,"Klasyfikator wzmocnienia gradientowego. Dokładność na poziomie 99,97, to jest coś, co mnie fascynuje. Nie posiada wiedzy. No dobra, to tam było, że on bazuje sobie na na bazie danych, ale nie, to jest niesamowite, ta dokładność. No dobrze, dobrze.","[SLIDE=__S11__] [QUESTION=__Q13__] [PROBLEM=None] Klasyfikator wzmocnienia gradientowego. Dokładność na poziomie 99,97, to jest coś, co mnie fascynuje. Nie posiada wiedzy. No dobra, to tam było, że on bazuje sobie na na bazie danych, ale nie, to jest niesamowite, ta dokładność. No dobrze, dobrze.",1
PK_DE_10,DE,PK_DE_10_SEG_022,__S12__,__Q15__,,"Pierwszy raz w życiu chyba widzę wykres pudełkowy, nie mam pojęcia, jak to się interpretuje. Wykres pudełkowy dla wysokości trzonu jak zinterpretujesz. I histogram. No to histogram, może zacznę od histogramu, bo to jest dla mnie znacznie bardziej czytelne. Tak, czyli pokazuje, że najwięcej dla szerokości trzonu akurat… Dobrze. No to najwięcej owocników po prostu mamy w zakresie szerokości trzonu od zera do 20. Jeszcze trochę mamy od 20 do 40, a powyżej 40 mm, no to są jakieś tam szczątkowe ilości tych osobników. Ok, to jest w miarę przejrzyste. Natomiast wykres pudełkowy, dobrze, dla wysokości trzonu. No, ja widzę, że to jest jakiś rozkład danych… że, że po prostu pokazuje, ja wiem, jakby w takim dużym uproszczeniu. Nie wiem, czy on ma pokazywać średnią, czy czy że faktycznie najwięcej osobników gdzieś tam w zakresie od 5 do 7, ale przyznaję się, że zerkam na histogram obok i jakbym jakbym dostała tylko taki wykres pudełkowy, to chyba nie bardzo wiedziałabym, jak to, jak to zinterpretować. Tak, tak.","[SLIDE=__S12__] [QUESTION=__Q15__] [PROBLEM=None] Pierwszy raz w życiu chyba widzę wykres pudełkowy, nie mam pojęcia, jak to się interpretuje. Wykres pudełkowy dla wysokości trzonu jak zinterpretujesz. I histogram. No to histogram, może zacznę od histogramu, bo to jest dla mnie znacznie bardziej czytelne. Tak, czyli pokazuje, że najwięcej dla szerokości trzonu akurat… Dobrze. No to najwięcej owocników po prostu mamy w zakresie szerokości trzonu od zera do 20. Jeszcze trochę mamy od 20 do 40, a powyżej 40 mm, no to są jakieś tam szczątkowe ilości tych osobników. Ok, to jest w miarę przejrzyste. Natomiast wykres pudełkowy, dobrze, dla wysokości trzonu. No, ja widzę, że to jest jakiś rozkład danych… że, że po prostu pokazuje, ja wiem, jakby w takim dużym uproszczeniu. Nie wiem, czy on ma pokazywać średnią, czy czy że faktycznie najwięcej osobników gdzieś tam w zakresie od 5 do 7, ale przyznaję się, że zerkam na histogram obok i jakbym jakbym dostała tylko taki wykres pudełkowy, to chyba nie bardzo wiedziałabym, jak to, jak to zinterpretować. Tak, tak.",2
PK_DE_10,DE,PK_DE_10_SEG_023,__S13__,__Q15__,,"No, wracamy, tu mamy... mamy różne dane. Zestaw analizowanych cech nie musi odzwierciedlać rzeczywistego przykładu. Uwzględnione cechy na niebiesko. I wszystkie mają być spełnione. Taki mamy warunek tutaj. I u góry mamy dużo więcej cech uwzględnionych, czyli wynik powinien być też dokładniejszy. Bo jakie było pytanie? Najważniejsze... Mhm. Tu mamy brak danych, w jednym i w drugim mamy szerokość trzonu, no więc to jest na pewno tam powyżej 10,17, tak, dla jadalnego, więc to jest pewnie istotna cecha. Tu mamy brak danych. W tym przypadku mamy gładką powierzchnię kapelusza również w obu. Biały kolor trzonu. Innych wartości tutaj nie widzę, jeśli jest brak danych, no to raczej to nie będzie cecha istotna. Wysokość trzonu. Aha, jaka to jest różnica 97%, a 76%? To chyba bym powiedziała, że ta wysokość trzonu. I średnica kapelusza, to też będą istotne cechy, bo w momencie, kiedy ich nie wzięliśmy pod uwagę, no to ten wynik jest dużo niższy, nie, bo to jest ponad 30%. No, będzie on na pewno mniej dokładny. I mniejsza szansa na to wtedy, że jest jadalny. To też jest skorelowane. Zresztą trochę oszukuję, bo pamiętam, że w poprzednich wykresach była mocno brana pod uwagę średnica kapelusza. Wysokość trzonu też. Ale faktycznie, ten wynik mocno się różni. Jest dużo mniej dokładny, dużo mniejsza szansa, że on jest jadalny, tak, a jeżeli chcemy dostawać jakieś fajne, konkretne wyniki, no, tak, wiadomo, że chcemy mieć jak największe prawdopodobieństwo albo w jedną, albo w drugą stronę. Ale żeby takie pół na pół, to niewiele nam daje też potem w takiej analizie. Dobra: średnica kapelusza, wysokość trzonu i szerokość trzonu. Tak, myślę, że to są ważne cechy. Myślę, że ta szerokość trzonu była kluczowa w tym drugim przypadku, natomiast to, że zabrakło tej średnicy i wysokości, no to już jednak obniżyło mocno ten procent, bo chodzi o to, że może tam się wkraść dużo różnych innych gatunków.","[SLIDE=__S13__] [QUESTION=__Q15__] [PROBLEM=None] No, wracamy, tu mamy... mamy różne dane. Zestaw analizowanych cech nie musi odzwierciedlać rzeczywistego przykładu. Uwzględnione cechy na niebiesko. I wszystkie mają być spełnione. Taki mamy warunek tutaj. I u góry mamy dużo więcej cech uwzględnionych, czyli wynik powinien być też dokładniejszy. Bo jakie było pytanie? Najważniejsze... Mhm. Tu mamy brak danych, w jednym i w drugim mamy szerokość trzonu, no więc to jest na pewno tam powyżej 10,17, tak, dla jadalnego, więc to jest pewnie istotna cecha. Tu mamy brak danych. W tym przypadku mamy gładką powierzchnię kapelusza również w obu. Biały kolor trzonu. Innych wartości tutaj nie widzę, jeśli jest brak danych, no to raczej to nie będzie cecha istotna. Wysokość trzonu. Aha, jaka to jest różnica 97%, a 76%? To chyba bym powiedziała, że ta wysokość trzonu. I średnica kapelusza, to też będą istotne cechy, bo w momencie, kiedy ich nie wzięliśmy pod uwagę, no to ten wynik jest dużo niższy, nie, bo to jest ponad 30%. No, będzie on na pewno mniej dokładny. I mniejsza szansa na to wtedy, że jest jadalny. To też jest skorelowane. Zresztą trochę oszukuję, bo pamiętam, że w poprzednich wykresach była mocno brana pod uwagę średnica kapelusza. Wysokość trzonu też. Ale faktycznie, ten wynik mocno się różni. Jest dużo mniej dokładny, dużo mniejsza szansa, że on jest jadalny, tak, a jeżeli chcemy dostawać jakieś fajne, konkretne wyniki, no, tak, wiadomo, że chcemy mieć jak największe prawdopodobieństwo albo w jedną, albo w drugą stronę. Ale żeby takie pół na pół, to niewiele nam daje też potem w takiej analizie. Dobra: średnica kapelusza, wysokość trzonu i szerokość trzonu. Tak, myślę, że to są ważne cechy. Myślę, że ta szerokość trzonu była kluczowa w tym drugim przypadku, natomiast to, że zabrakło tej średnicy i wysokości, no to już jednak obniżyło mocno ten procent, bo chodzi o to, że może tam się wkraść dużo różnych innych gatunków.",2
PK_DE_10,DE,PK_DE_10_SEG_024,__S14__,__Q15__,,"Dobra. Ok, jak zmienia się pewność – o, właśnie: pewność, to jest dobre słowo, pasuje tutaj – modelu podczas oznaczania poszczególnych cech metody kotwicy. Które cechy mają największy wpływ na zmianę pewności. Dobra, czyli tutaj mamy to samo. I u góry mamy 97. Nadal mamy 84. Różnica już nie jest taka duża, ale jest. Co my tu mamy, dobra, wykrojone blaszki, kolor kapelusza zielony, to jest to, na czym bazujemy. Tu jest brak danych. No, myślę, że ten zielony kolor kapelusza będzie istotny, bo on bardzo zawęża... yy… no bazę danych do mniejszej ilości osobników różnych gatunków. Czy te blaszki wykrojone? Czy to jest ważne. Są blaszki wykrojone w jadalnych, w niejadalnych. To tak na podstawie doświadczenia to bym powiedziała, że to nie jest chyba jakaś taka ważna cecha do tego, żeby go tam kwalifikować, czy jest trujący, czy nie. Ale właśnie ta średnica kapelusza, bo tutaj było wcześniej wnioskowane, tak, że te większe... większe średnice wskazują bardziej na to, że on będzie trujący, więc myślę, że to jest istotna cecha, która będzie, no, musimy ją przeanalizować, żeby uzyskać wyższą pewność wyniku.","[SLIDE=__S14__] [QUESTION=__Q15__] [PROBLEM=None] Dobra. Ok, jak zmienia się pewność – o, właśnie: pewność, to jest dobre słowo, pasuje tutaj – modelu podczas oznaczania poszczególnych cech metody kotwicy. Które cechy mają największy wpływ na zmianę pewności. Dobra, czyli tutaj mamy to samo. I u góry mamy 97. Nadal mamy 84. Różnica już nie jest taka duża, ale jest. Co my tu mamy, dobra, wykrojone blaszki, kolor kapelusza zielony, to jest to, na czym bazujemy. Tu jest brak danych. No, myślę, że ten zielony kolor kapelusza będzie istotny, bo on bardzo zawęża... yy… no bazę danych do mniejszej ilości osobników różnych gatunków. Czy te blaszki wykrojone? Czy to jest ważne. Są blaszki wykrojone w jadalnych, w niejadalnych. To tak na podstawie doświadczenia to bym powiedziała, że to nie jest chyba jakaś taka ważna cecha do tego, żeby go tam kwalifikować, czy jest trujący, czy nie. Ale właśnie ta średnica kapelusza, bo tutaj było wcześniej wnioskowane, tak, że te większe... większe średnice wskazują bardziej na to, że on będzie trujący, więc myślę, że to jest istotna cecha, która będzie, no, musimy ją przeanalizować, żeby uzyskać wyższą pewność wyniku.",2
PK_DE_10,DE,PK_DE_10_SEG_025,__S99__,__Q15__,,"Tak. To, co mówiłam na samym początku, takie moje zboczenie zawodowe: nie lubię, jak są osie nieopisane. Pojawiło się to chyba na pierwszym slajdzie z wykresami. To jest coś, na co tam zwróciłam uwagę, znaczy, tak, ja jestem po prostu trochę z innej branży, więc różne terminy były dla mnie niezrozumiałe. Nie wiem, jak się nazywają pewne typy badań, tak, tak jak pierwszy raz w życiu widziałam na oczy wykres pudełkowy, co to jest, co nie, ja… ja nie wiem też do końca, do kogo kierowane są te slajdy, więc czego się spodziewać po słuchaczach. Tu akurat wyjaśnianie kotwicy jest fajne, jest przejrzyste, czytelne, to co pani tu pokazuje. Nie, dziękuję. Zatrzymano transkrypcję.","[SLIDE=__S99__] [QUESTION=__Q15__] [PROBLEM=None] Tak. To, co mówiłam na samym początku, takie moje zboczenie zawodowe: nie lubię, jak są osie nieopisane. Pojawiło się to chyba na pierwszym slajdzie z wykresami. To jest coś, na co tam zwróciłam uwagę, znaczy, tak, ja jestem po prostu trochę z innej branży, więc różne terminy były dla mnie niezrozumiałe. Nie wiem, jak się nazywają pewne typy badań, tak, tak jak pierwszy raz w życiu widziałam na oczy wykres pudełkowy, co to jest, co nie, ja… ja nie wiem też do końca, do kogo kierowane są te slajdy, więc czego się spodziewać po słuchaczach. Tu akurat wyjaśnianie kotwicy jest fajne, jest przejrzyste, czytelne, to co pani tu pokazuje. Nie, dziękuję. Zatrzymano transkrypcję.",4
PK_DE_11,DE,PK_DE_11_SEG_001,__S1__,,,"Slajd tekstowy. No no nie mamy. No to chodzi o ten tekst jest slajd pierwszy to jest sam tekst podzielony na akapity. Celem tego badania jest… Aha. Na razie w ogóle tego nie rozumiem. O co chodzi? No… ale. Znaczy no… drugi akapit to nie wiem, o co chodzi, nie. Tyle… no, interpretacja wykresów, które pokazują, w jaki sposób sztuczna inteligencja przewiduje, że grzyb dziko rosnący mający określone cechy jest albo jadalny, albo niejadalny lub trujący. Nie mam pojęcia, bo tych wykresów nie widziałem. Nie wiem, w jakich przestrzeniach będzie ten wykres, trójwymiarowych, dwuwymiarowych, o co chodzi? No to więc… No.","[SLIDE=__S1__] [QUESTION=None] [PROBLEM=None] Slajd tekstowy. No no nie mamy. No to chodzi o ten tekst jest slajd pierwszy to jest sam tekst podzielony na akapity. Celem tego badania jest… Aha. Na razie w ogóle tego nie rozumiem. O co chodzi? No… ale. Znaczy no… drugi akapit to nie wiem, o co chodzi, nie. Tyle… no, interpretacja wykresów, które pokazują, w jaki sposób sztuczna inteligencja przewiduje, że grzyb dziko rosnący mający określone cechy jest albo jadalny, albo niejadalny lub trujący. Nie mam pojęcia, bo tych wykresów nie widziałem. Nie wiem, w jakich przestrzeniach będzie ten wykres, trójwymiarowych, dwuwymiarowych, o co chodzi? No to więc… No.",4
PK_DE_11,DE,PK_DE_11_SEG_002,__S2__,,,"Nie, no, jest to informacja po prostu, no, taka, no i tyle.","[SLIDE=__S2__] [QUESTION=None] [PROBLEM=None] Nie, no, jest to informacja po prostu, no, taka, no i tyle.",1
PK_DE_11,DE,PK_DE_11_SEG_003,__S3__,,,Nie.,[SLIDE=__S3__] [QUESTION=None] [PROBLEM=None] Nie.,1
PK_DE_11,DE,PK_DE_11_SEG_004,__S4__,__Q1__,,"No, tak samo.","[SLIDE=__S4__] [QUESTION=__Q1__] [PROBLEM=None] No, tak samo.",1
PK_DE_11,DE,PK_DE_11_SEG_005,__S5__,__Q2__,,"To jest... mi się wydaje, że spośród wszystkich grzybów, które zostały przeanalizowane przez sztuczną inteligencję, najwięcej zostało sklasyfikowane grzybów, których siedliskiem są lasy, tak.","[SLIDE=__S5__] [QUESTION=__Q2__] [PROBLEM=None] To jest... mi się wydaje, że spośród wszystkich grzybów, które zostały przeanalizowane przez sztuczną inteligencję, najwięcej zostało sklasyfikowane grzybów, których siedliskiem są lasy, tak.",1
PK_DE_11,DE,PK_DE_11_SEG_006,__S6__,__Q3__,,"No, nie rozumiem, co to jest średnica kapelusza wyrażona w centymetrach. I i podana ta liczba pod dołem, nie, aha, to jest liczba, że tak powiem, przeanalizowanych grzybów, tak? 61000? Ja to rozumiem tak, że 61069 odmian zostało przeanalizowanych. Średnia średnicy kapelusza wyniosła 6,7 cm, wysokość trzonu: średnia 6,58. No, nie rozumiem na przykład, dlaczego w kolumnie, gdzie jest napisane „centymetry i milimetry” występuje ta liczba 61069, bo jednostką by miał być centymetr i milimetr, to by to nie robiło sensu, nie? Dlaczego brakuje danych? Tak? Nie udało się tego określić. Po prostu. Sztuczna inteligencja. Tak.","[SLIDE=__S6__] [QUESTION=__Q3__] [PROBLEM=None] No, nie rozumiem, co to jest średnica kapelusza wyrażona w centymetrach. I i podana ta liczba pod dołem, nie, aha, to jest liczba, że tak powiem, przeanalizowanych grzybów, tak? 61000? Ja to rozumiem tak, że 61069 odmian zostało przeanalizowanych. Średnia średnicy kapelusza wyniosła 6,7 cm, wysokość trzonu: średnia 6,58. No, nie rozumiem na przykład, dlaczego w kolumnie, gdzie jest napisane „centymetry i milimetry” występuje ta liczba 61069, bo jednostką by miał być centymetr i milimetr, to by to nie robiło sensu, nie? Dlaczego brakuje danych? Tak? Nie udało się tego określić. Po prostu. Sztuczna inteligencja. Tak.",5
